,tweets,label,agreement
6237,k follower twitch whoo higher mmr,0.0,1.0
6238,got immunization record go bk school lol,0.0,0.6666666666666666
6239,flu shot le effective year current virus mutated cdc year flu vaccine,0.0,1.0
6240,aid n infant antibody could increase hiv vaccine creation,0.0,0.6666666666666666
6241,pple dont hav th right put othr child risk ban pocket knife ban unvaxed kid,1.0,1.0
6242,honestly feel like cough campus everyone think measles damn outbreak,0.0,1.0
6243,tune channel mmr tonight,0.0,1.0
6244,whats life without risk,0.0,1.0
6245,vaccinate kid cdc highest number u measles case first five month year since,1.0,1.0
6246,link vaccine autism,-1.0,1.0
6247,longer believe moon landing happened one thing believe vaccination harmful real problem,1.0,1.0
6248,baltimore health official urge parent vaccinate kid pediatrician baltimorearea hospital,1.0,1.0
6249,proposed law require vaccination schoolchildren face long slog legislature california lawmaker,0.0,1.0
6250,mercy moment sanity rt ben carson vaccination shouldnt allow disease return,1.0,1.0
6251,think vaccine cause autism,0.0,0.6666666666666666
6252,oh measles outbreak california wasnt bad enough yr working peds dr thousand vaccine issue,1.0,1.0
6253,god dammit vaccinate kid,1.0,1.0
6254,u govt continues pay new vaccine injuriesdeaths every week,-1.0,0.6666666666666666
6255,average people complain live longer releasing tension increase immunity boost health,0.0,1.0
6256,vaccinate kid plz thx case whooping cough reported carmel high school,1.0,1.0
6257,mt cdc new measles case state get answered pe,1.0,0.6666666666666666
6258,vaccine pharmaceutical sale representative inventivhealth houston tx,0.0,0.6666666666666666
6259,benefit music stress relief boost immunity reduce heart disease enhances emotional strength boost self esteem,0.0,1.0
6260,nc health agency reminds people get measles vaccination,1.0,1.0
6261,john boehner child ought vaccinated agree,1.0,1.0
6262,a new establishes civil immunity damage arising birth injury congenital defect physician,0.0,1.0
6263,oregon near top mt many arent vaccinating kid state,1.0,1.0
6264,shark best immunity disease known man deadly disease like cancer affect wishhhhhh,0.0,1.0
6265,point yall better know spirit week mean get immunity weird look show school full xosume ok ok,0.0,1.0
6266,fuuuuck im chair siding im blood draw immunization straight outta high school kid week,1.0,0.6666666666666666
6267,state sign emergency order allow pharmacist give measlesmumps vaccine licensed pharmacist,0.0,0.6666666666666666
6268,vaccine sore arm later cleared travel andre allen county health dept,1.0,1.0
6269,come music stay booze madhatterdc,0.0,1.0
6270,round measles v cancer stacy erholtz cancer free year doctor armed,0.0,1.0
6271,review scientific study childhood vaccine concludes vaccine safe kid get period,1.0,1.0
6272,vaccine carry two risk risk harm risk failure prevent disease,-1.0,1.0
6273,yes time set record straight come parent dont vaccinate child,0.0,0.6666666666666666
6274,another study find link mmr vaccine autism,0.0,0.6666666666666666
6275,would nice,0.0,1.0
6276,american died measles new year died ebola since beginning outbreak,1.0,1.0
6277,disneyland measles outbreak infected woman took flight diagnosis,0.0,0.6666666666666666
6278,mt yr ago today mass inoculation kid began w salk polio vaccine spoiler worked,1.0,1.0
6279,parent think vaccine cause autism feel like im zombie movie jenny mccarthy patient zero,1.0,0.6666666666666666
6280,mt vaccine prevention mild moderatetosevere influenza child nejm faint praise,1.0,0.6666666666666666
6281,vaccine arent thing cause autism better anything else aint,-1.0,1.0
6282,vaccinate fat kid,1.0,1.0
6283,get vaccinated measles,1.0,1.0
6284,san diego parent react controversial vaccination bill public health versus parent right,0.0,1.0
6285,demand friend get whooping cough vaccination holding baby good,1.0,1.0
6286,wont let go school im full vaccinated,0.0,0.6666666666666666
6287,listening vaccine went straight jt know like inside crazy brain,0.0,0.6666666666666666
6288,spread rapidly measles outbreak creep closer wisconsin here prevent list,0.0,1.0
6289,glad see discussing vaccination amp measles outbreak,0.0,0.6666666666666666
6290,two people diagnosed hepatitis detroit health official urge vaccination,0.0,1.0
6291,cdc routine childhood vaccination u last y prevented m illness m hospitalization death ht,1.0,1.0
6292,another one cdc say state see high level flu illness sign point flaw year vaccine,0.0,0.6666666666666666
6293,dead lil pound cake doll injecting little girl hpv vaccine,-1.0,0.3333333333333333
6294,warn people never get flu vaccine fuck paralyze people look,-1.0,0.6666666666666666
6295,suck r always safe science always right,-1.0,1.0
6296,number measles case climb california measles outbreak whose spread originated disneyland,1.0,0.6666666666666666
6297,good luck im sure youll one parent refuse childhood vaccination,1.0,0.6666666666666666
6298,even vaccine caused autism fucking dont autism small price pay dying horrible preventable death,1.0,1.0
6299,dallas county hhs part well free immunization thepark hpumc fall festival health fair,1.0,1.0
6300,ridiculous people think vaccine arent needed anymore disease arent around anymore,1.0,1.0
6301,gov christy need stop practicing medicine without license whether ebola measles dumb as,0.0,0.6666666666666666
6302,yo boy aint tryna catch measles doe,0.0,0.6666666666666666
6303,anyone tell yr old grandson hep b vaccine school havingany tattoo sex drug,0.0,0.6666666666666666
6304,vaccine called gardicla vaccine amp given girl age usa gate trying harmvaccine,1.0,0.6666666666666666
6305,better get kid vaccinated dont catch hand,1.0,1.0
6306,dont know hell missing fame_oliverxx,0.0,1.0
6307,antivaccine community grow measles whooping cough make comeback,-1.0,0.3333333333333333
6308,canshould vaccine considered entry fee society well entry fee public school,1.0,1.0
6309,zero u measles death year measles death reported,0.0,0.6666666666666666
6310,found one friend didnt vaccinate child,0.0,0.6666666666666666
6311,measles invades u antivaccine movement score forbes,0.0,0.6666666666666666
6312,one think measles break disneyland ridiculously funny,0.0,1.0
6313,done minute presentation spanish measles vaccination anything,1.0,0.6666666666666666
6314,console generation v isi mmr vaccine link,-1.0,0.3333333333333333
6315,amnews overlook hiv vaccine protect newborn decade ago scientist decided,1.0,0.6666666666666666
6316,yo mejor boy de aki ete tiene loko,0.0,1.0
6317,mmr fair tonightt guess,0.0,1.0
6318,live santa monica amp child far busy toddler pilate amp gluten free day camp get vaccinated,1.0,1.0
6319,pediatrician report flu vaccine shortage havent gotten child flu shot might luck,1.0,0.6666666666666666
6320,new single mmr studio,0.0,1.0
6321,ppl get measles die child higher risk complication like pneumonia,1.0,0.6666666666666666
6322,think risk nice piece debunking false theory related vaccine,1.0,0.6666666666666666
6323,microbiologist state lab testing measles testing ebola would level lab w protection,0.0,1.0
6324,sb update child protective service providing definition immunity liability,0.0,1.0
6325,today meeting lawyer auditor cancelled meeting late meeting leaky hillside measles another day,0.0,1.0
6326,measles case linked restaurant mgm grand hotel amp casino vega official say,0.0,1.0
6327,soapbox observation day vaccinate yr damn kid leave bruce jenner alone dont stupid dont cruel,1.0,1.0
6328,measles case reported ill day care center three baby attended chicagoarea day care center,0.0,0.6666666666666666
6329,cdc measles case january stemming disney outbreak health official say people state,0.0,1.0
6330,fact vaccine associated autism,1.0,1.0
6331,wondered vaccinated people get measles disneyland wired,0.0,1.0
6332,wish could understand parent wouldnt want vaccinate kid,1.0,1.0
6333,best part recluse past two month caught might though,1.0,0.6666666666666666
6334,fucking sick immunity new born baby,0.0,1.0
6335,fact overwhelming medical consensus mmr cause autism,1.0,1.0
6336,forego vaccination kid saying wed rather die horrible disease possibly autism,1.0,1.0
6337,chillin clinic big poor baby know know didnt want,1.0,1.0
6338,another medical study show link via,1.0,1.0
6339,rather force vaccine teach responsibility amp safety sex amp anybody drop drawer,-1.0,1.0
6340,hb new school clarifying language relating immunization effective date,0.0,1.0
6341,vaccination needed harm,-1.0,1.0
6342,bloomberg cost measles foot bill outbreak,0.0,1.0
6343,shit unreal measles as crap come vaccinate kid go live wood,1.0,0.6666666666666666
6344,free immunization child offered via,1.0,0.6666666666666666
6345,fact consumer informed vaccination childrengtgtgt,0.0,1.0
6346,dont even know whats vaccine argue fact disease men woman rising rising,-1.0,1.0
6347,itch little clear center like blister say chicken pox measles,0.0,1.0
6348,orgasm increase level youth hormone dhea improving brain function boosting immunity amp promoting skin,0.0,0.6666666666666666
6349,moorpark college warns student staff possible measles exposure,0.0,1.0
6350,thank goodness vaccinate child,1.0,1.0
6351,pennsylvania medical society host panel measles keystone state,0.0,1.0
6352,go ahead americalisten great scientific mind like jenny mccarthy avoid getting child vaccinated,1.0,1.0
6353,right fine letting parent decide vaccinate pro choice ironic,1.0,0.6666666666666666
6354,recently learned im overdue mmr booster shot amp w measles amp mumps outbreak im concerned,1.0,1.0
6355,nanny state alert sen richard pan introduce legislation would prohibit parent opting vaccinating kid,0.0,0.6666666666666666
6356,proven gmo food cause cancer autism etc yet made vaccine gmos america going straight hell,-1.0,1.0
6357,vaccinated people tdap people flu vaccine clinic together saving world disease,1.0,1.0
6358,nova autismvaccine myth vaxx,1.0,0.6666666666666666
6359,average people complain live longer releasing tension increase immunity boost healthuser,0.0,1.0
6360,might want check childrens immunization record check shot theyve,1.0,0.6666666666666666
6361,sr new resolution raising awareness importance vaccination preventing meningococcal disease,0.0,1.0
6362,graph cdc measles infection scare vaccinate ur damn kid,1.0,1.0
6363,amnews hiv vaccine trial south africa clear important step experimental hiv vaccine safe use,1.0,0.6666666666666666
6364,michigan parent choose vaccinate child statewide percent michigan,0.0,0.6666666666666666
6365,average people complain live longer releasing tension increase immunity boost health,0.0,1.0
6366,link n bio clubsho,0.0,1.0
6367,omaha jackrabbit schlenker farm,0.0,1.0
6368,dropped ball letting mercury vaccine day come,-1.0,0.6666666666666666
6369,georgia confirms measles case state health official confirmed georgia first reported case measles since,0.0,1.0
6370,convenient care clinic clinic get immunization needed nursing school real character,0.0,0.6666666666666666
6371,wish people would vaccinate child,1.0,0.6666666666666666
6372,grpd suck dick wit measles mumps amp rd degree burn u kno got dopeampweed murda suspect innocent life taken,0.0,1.0
6373,kid get scholl wo vaccinated stringent rule,1.0,1.0
6374,im orange county health care agency travel immunization clinic santa ana ca,0.0,0.6666666666666666
6375,fucking measles outbreak th century,0.0,0.6666666666666666
6376,bro djhpnotiq,0.0,1.0
6377,maybe shouldnt quick judge kid cant get vaccinated protected kid end discussion,1.0,0.6666666666666666
6378,tired rehab everyone get shingle vaccine deaf left ear face paralyzed left side,1.0,0.6666666666666666
6379,disneyland measles outbreak highlight importance vaccine,1.0,1.0
